review,rating,date
"Terlalu buruk,apalagi kuriri yg di prioritaskan (SPX) sangat buruk,dan tidak pernah amanah,paket di tunda trus menerus seenaknya sendiri,sangat BURUK",1,2025-03-11 07:22:33
berbelanja di shopee sangat la seru udh murah praktis ndk perlu keluar rumah lagi deh bagus deh pokoknya debes la ni shopee,5,2025-04-01 14:12:55
"makin diperbaharui makin lelet, tb² keluar apk mulu. bisa ga yg shopee lite nya ada fitur shopeepay",3,2025-03-30 09:56:29
"cuma bisa ngambil fee aplikasi makin lama makin lemot ,sudah update apk mau update apa lagi",3,2025-03-12 13:09:20
aplikasinya sangat bagus banyak promo dan gratis ongkir dan dapat voucher jika terlambat,5,2025-03-25 20:50:55
Suka belanja disini. Tapi belakangan ini hp jadi eror dan suka mati sendiri huhuhuu padahal lagi pembayaran,5,2025-03-18 00:08:39
bagus belanja di shopee barangnya cepat sampai ke tujuan dan barangnya semua bagus tdk mengecewakan,5,2025-03-20 05:20:11
"gajelas pengiriman nya ,,,,kurir blm datang kerumah tapi status pengiriman dikembalikan ke penjual karena ditolak pembeli gimana mau nolak kurir nya aja blm dtg kerumah ,serasa difitnah 🥲",1,2025-03-25 14:48:05
Alhamdulillah semuanya amanah.berkat adanya shopee belanja lebih hemat .semoga shopee selalu menjaga setiap amanah,5,2025-03-23 11:43:46
belanja simpel dan praktis harga menjangkau sesuai keperluan.mantap sukses selalu,5,2025-03-28 11:18:27
"makin lama banyak kecewa belanja di shopee pengiriman tiba di luar estimasi terus bukan di perbaiki malah semakin hancur pengiriman nya, jasa kirim berbayar masi lambat terlalu sering terlambat",3,2025-03-13 22:15:59
"Nih kenapa abis update, malah langsung buka Shopee video? Ngganggu banget asli, kalo udah dibenerin gua naikin bintang",2,2025-03-16 07:33:03
"aplikasi ini mudah digunakan barangnya murah gratis ongkir, banyak voucher shopee, dan juga voucher toko mempermudah kita belanja",5,2025-05-03 09:33:51
mantap.. Tapi saya ga bisa buka shopepay dan spinjam ya.. Dan naikan limit paylater nya ya. Makasih,5,2025-04-21 03:43:50
selalu jadi langganan belanja online...amanah juga...terus tingkatkan kuantitas dan kualitasnya shopee...love sekebon 😘😘😘,5,2025-03-24 12:30:24
kak ini kenapa aplikasinya tiap saya buka kok langsung kembali sendiri terus. tolong kak di perbaiki kendalanya terimakasih,1,2025-03-26 21:59:03
sangat rekomendasi untuk belanja baik dalam maupun luar kota dikarenakan promo² unik yg diberikan gratiss,5,2025-03-28 16:48:45
Sangat puas untuk pelayanan saran aja supaya lebih d percepat pengiriman dan dalam menjaga barang saat dlm pengiriman agar tdk rusak sampai d tangan konsumen,5,2025-03-17 11:52:40
layanan terburuk dan tidak ada yang bisa di hubungi kontak nya. sangat nyesel cba cba belanja pke shopee. kya lazada dan yg lain nyq dong ga pelit kontak gudang tujuan nya,1,2025-03-29 10:52:05
saya sangat suka belanja online d Shopee. tpi Skrang aku udh ga bisa cod lgi. kenapa ya aku ga bisa cod lgi,5,2025-03-30 06:43:07
Barangnya murah tp kwalitas baik jadi tidak seperti barang murahan pengiriman cepat & kurir ramah,5,2025-03-18 14:01:43
min kok ga bisa klik pesanan di terima paket udah nyampe padahal udah sehari ini tombolnya cuma lacak sama ajukan pengembalian,5,2025-04-24 06:39:15
"kembalikan opsi pilihan pengiriman j&t dll kalau pake spx, pengiriman nya lama bangetttt sampe lebih dari 1 minggu😭",2,2025-04-03 04:38:30
"Sangat membantu dalam berbelanja. Membantu semuanya, pertahankan keamanan nya dan kualitas nya. jgn sampe buruk. terimakasih",5,2025-03-17 06:40:11
"Iklan lu benerin, orang lagi nonton tiba tiba pindah alam ke aplikasi lu, maksa bener buat belanja, ngatur.",1,2025-03-15 03:54:02
"Shopee pusat belanja terbaik. Transaksi mudah dan praktis, hampir semua kebutuhan sehari-hari tersedia di Shopee.👍😊",5,2025-05-03 02:40:44
"pengirimannya ga jelass, barang udah 2 minggu ga smpe2 sedangkan barang saya yg lain cepet2 sampe nyaa. ga jelasssssas",1,2025-03-18 07:23:52
"Sangat membantu aplikasinya, mudah digunakan dan palayanan juga pengiriman tepat waktu",1,2025-03-21 06:35:48
layanan cod cek dulu tapi kata kurisnya gak bisa di cek😕😕😕 buat apa buat layanak cod cek dulu kalau gak bisa di cek...???,4,2025-04-28 03:46:41
sangat bagus sekali untuk pengirimannya terutama untuk COD dan keamanan barang Saya suka sekali dengan shopee terima kasih banyak,5,2025-04-18 03:38:10
"saya sangat suka dengan shopee, belanja lebih gampang dan jika ada online shop yang nakal pesanan bisa di return.",5,2025-04-22 11:52:07
"Mohon Maaf saya ganti penilaiannya, Karna Di toko Shopee kebanyakan untuk Produk Gadgetnya Banyak Yg bukan Original, Kebanyakan KW atau Refurbishnya.",3,2025-05-05 04:04:37
"teruntuk tokonya yang dapat orderan kalau bungkus barang mbekya di kasih kardus yang baik,agar pesanan gak pada penyok atau rusak bos",5,2025-05-01 17:03:24
sangat merugikan penjual karena barang saya dihapus dari etalase penjualan karena dianggap palsu tanpa konfirmasi terlebih dahulu kpd penjual. seharus nya cek dan ricek dahulu.,1,2025-03-21 09:10:46
mksih shopee aplikasi yg sangat berguna dan banyak diskon dan gratis ongkir barang2 bagus dan sesuai gambar nya❤❤❤❤❤ aplikasi andalan,5,2025-03-24 08:46:41
toko online terbaik si menurut saya ada waktu yg ditentukan selalu tepat jossss menurut gw🎉🎉,5,2025-03-30 05:13:26
Aplikasinya bagus sih. tapi yang pengiriman dan kurirnya yang tidak jelas. mohon di perhatikan. terima kasih,1,2025-03-17 22:19:12
"saya bersyukur menggunakan shopee jadi saya bisa beli barang yg saya mau, dengan harga yg murah, dan bisa COD lagi. sekian dulu terimakasih shopee.",5,2025-03-27 07:01:59
"Bintang 2 dulu, karena Sudah bagus colab Sama JNT yg Gercep eh malah di tendang.. padahal JNT pengirimannya gercep banget..",2,2025-04-02 11:37:22
Belanja lebih mudah. Menghemat waktu dan banyak diskon jg promo....,5,2025-03-13 15:06:35
"semenjak JNT lepas dri shopee males blanja disini expedisi lelet smua cma mikirin duit aja, kan blanja online g smua nya pengen santai ad yg urgent hrs beli di online expedisi semua lelet!!!!",1,2025-04-12 04:06:19
Saya lumayan puas belanja online di Shopie walaupun baru 4x cukup bagus semoga kedepannya lebih baik dan baik lagi thank Shopie,5,2025-03-18 02:14:52
"aplilasi yg sangat membantu dan memudahkan kita dlm berbelanja , sangat gampang mencari produk yg kita inginkan dgn hrg yg kompetitif",5,2025-03-26 21:45:18
mau pesen barang kursi motor rotan anak tapi gak bisa gak ada jasa krim nya gimanaa ini padahal udah ada SPX masa cuma kursi ringan gitu aja gak bisa di SPX sebagian mahal banget ongkir nya jatohnya sih beli ongkir,1,2025-04-24 01:01:35
"apk nya makin kurang sekali pelayanan nya, buka keranjang kuning aja gabisa error trs",3,2025-03-22 16:10:25
"Alhamdulillah pesanannya selalu sesuai,pertahankan terus aplikasinya bagus klo tdk sesuai barang bisa di kembalikan",5,2025-03-21 08:09:37
"sangat membantu untuk memenuhi barang yang dicari,prosesnya mudah dan cepat.Terima kasih banyak shopee karena telah membantu saya selama ini 🤗",5,2025-03-22 16:06:45
"keren, semua transaksi cmbenar2 instan dan praktis.. terus tingkatkan",5,2025-04-01 12:29:54
"aplikasi lemot,tolong perbaiki aplikasi nya lemot bgt najis lebih lemot dri sinyal 2G parah.",1,2025-03-24 00:36:00
Lihat yg komen jd tettarik neh... Aku sekarang mulai belanja di sini. syg untuk paylaternya lum bisa di akses.,5,2025-03-23 16:29:41
"Alhamdulillah,semua pesanan selalu sampai tepat waktu dan kualitas barang yg dibeli sangat memuaskan dengan harga lebih terjangkau",5,2025-04-15 10:04:33
"buruk, sangat buruk, pengalaman pembayaran dgn metode spaylater di merchant sangat buruk, tidak aman, pmbli tidak pernah menerima barang apapun disuru bayar spaylater, hati hati blnja dgn spaylater tidak aman.",1,2025-04-06 05:35:29
enak belanja di shopee..sudah 3 tahun belanja di sini...di sini ada gratis ongkir nya dan dapat koinnya,5,2025-03-22 04:01:38
"Tolong untuk pengiriman uang tidak perlu yang nama nya verifikasi identitas dong, nama nya untuk transfer uang ga perlu seribet gini",1,2025-03-12 21:42:46
"gabisa login ke akun yang Uda terdaftar dengan alasan GADA JARINGAN gila, cs di hub nya jg g guna haha",2,2025-03-11 13:56:43
"masih tetap kendala di pengiriman juga sama tidak ada sat set nya, giliran paylater nunggak tiap hari ditelfonin",2,2025-03-19 18:44:56
makin kesini makin kesana pesanan selalu dibtalkan katanya terdeteksi curang..padahal akun shopee jg cuma 1,2,2025-03-21 02:22:09
"Shoppe mantaaaaap 100%, bisa berbelanja dan barang barang terjamin original kualitasnya bagus, thanks seblomnya",5,2025-04-10 01:38:09
"Makin lama shopee semakin berkualitas untuk sekelas online shopping, dan barang yang diperjualbelikan pun sangat mengedepankan kepuasan konsumen.. gak nyesel download shopee, dan agak sedikit nyesel lah pernah memberikan ulasan terburuk 🤭🤭🥳",5,2025-03-12 23:32:36
"Beberapa toko tidak sesuai yg di live dengan yg datang, tapi pengiriman rapi dan aman, amanah aplikasinya, tdk mengecewakan",5,2025-03-16 06:47:23
aplikasi ini sangat sangat luar biasa untuk toko tokonya amanah dan jujur,5,2025-05-09 07:41:40
Jasa kirim SPX skarang buruk barang sering tidak bergerak dan mandek di hub sering terlambat sangat buruk lebih cepat JNE/JNT,1,2025-03-12 05:37:33
"ketagihan belanja, sangat mudah belanjanya dan banuak promo, terlebih ongkir.",5,2025-03-25 11:32:55
Makin kesini shopee makin aneh Akun saya platinum jelas bnyak promo dong! giliran orang makek promo lah malah katanya merugikan pihak lain sumpah gak jelas banget shopee,1,2025-04-24 17:24:43
"sangat bagus belanja di shopee, respon cepat dan estimasi pengiriman cepat, kurir jg ramah",5,2025-04-02 01:40:20
"belanja di shopee sangat menyenangkan.kalau mengajukan pengembalian juga bisa, mudah dan cepat.thank you shopee, belanja mudah tanpa keluar rumah 🙏",5,2025-03-25 08:23:36
"sy suka belanja di shoope, produk bagus dan harga terjangkau, bila barang tidak tersedia pihak shoope konfirmasi, tks shopee semoga lebih amanah",5,2025-05-03 14:40:37
"Aplikasinya setelah diupdate jadi lemot dan ngeleg bangat lagi live, nyeseeellllll aku updatenya.🥹",4,2025-03-14 05:37:45
"belanja dishopee harga lebih terjangkau,pelayanannya bagus dan kwalitasnya bagus,pengiriman barangnya jg cepat",5,2025-03-20 12:10:01
Alhamdulillah semenjak ada shopee belanja online lebih mudah dan muraah banyak promonya banyak coin foucer gratiisnya. thanks shopee semoga sukses terus yaa,5,2025-04-20 12:13:47
"Ntah slh/ngk sm bintangnya yg jls Saya sngat kecewa, terutama kurirnya. Brang yg Saya tolak cod/cek dulu katanya brangnya sdh dibukak, kaget dong Saya, jgnkn ngebukak megang aja ngk. Lain kali tolong ada pembuktian video apa iya sipembeli yg ngebukak brangnya. Dan utk sipenjual tolong dong kalau udh dibatalin jgn tetap dikirim.. Bener2 ngk ikhlas rasanya",3,2025-03-12 05:51:05
ini ko jaringan saya error terus kalo di apk shopee padahal kalo di apk lain jaringan saya bagus terus,2,2025-03-25 09:00:39
"Gampang cari produk, semua ada, harga terjangkau, praktis tdk payah keluar rmh aplagi sering gratis ongkir",5,2025-03-10 23:26:42
"Alhamdulillah barang cepat sampai, respon penjual cepat dan barang sesuai pesanan... terimakasih shopee 🙏🙏🙏👍👍👍",5,2025-03-23 11:16:14
"Kurirnya ramah ramah,pengemasan rapi,pengiriman cepat waktu,terimakasih",5,2025-03-26 07:33:37
Belanja online paling hemat & nyaman.pelayanan memuaskan. paling banyak penggunanya. shoope sip lah,5,2025-03-17 14:54:33
"Mohon maaf sy kasih bintang 3 dulu, karna dari dulu sy belanja d Shopee kaga pernah dikasih paylatter & Shopee pinjam haaa,, pdhal bs membantu sy bgt ketika urgensi, tp yaa sudahlah..",3,2025-03-21 12:56:56
beberapa halaman TIDAK BISA DITAMPILKAN !! setiap habis klik barang harus setting ULANG LAGI !! lebih ribet kurang memuaskan kan MINUS !!!!!!!!,1,2025-03-25 17:01:28
"sudah bagus dan berbenah, langsung gercep menangani keluhan customer dan penjual. good job shopee",5,2025-03-12 13:22:45
"Halo. Aku jualan gantungan tas, kategori yang dipilih sudah aku sesuaikan, yaitu gantungan tas juga, namun produk malah diturunkan, disuruh ubah kategori ke gantungan kunci, padahal itu bukan gantungan kunci loh.",1,2025-04-15 05:13:00
"Belanja di shopee sangat nyaman, nggak pakai ribet. kurir spx standart nya kurang baik.",5,2025-04-12 05:43:05
Shopee the best tapi sayangnya ada bug spayleternya gak bisa terdaftar di akun saya mohon di perbaiki ya,5,2025-03-11 09:03:45
"apk nya aneh masa mau belanja selalu di batalkan oleh pihak Shopee nya, keterangan nya indikasi tidak wajar padahal belanja sebulan cuman 200k hadeh😒",1,2025-03-26 21:16:18
"tiap buka aplikasinya selalu ke video/live, optimalisasi ampas kaya my telkom tapi lebih parah.",1,2025-04-25 10:17:55
Bagus banget aplikasi shopee barang yang aku pesan selalu sesuai dan tidak mengecewakan dan pengiriman nya lumayan cepat,5,2025-04-08 09:54:37
"sangat memuaskan, blnja jdi lebih hemat . tetapi lodingnya kdang suka lama.",5,2025-04-19 10:04:57
"Trgantung resellernya Mahal atau Murah, Asli atau beda sm yg di FOTO. Smga bsa di tingkatkan lbih BAIK lgi",4,2025-04-10 10:45:38
"kekurangan dan kelebihan pasti ada,tidak ada yang sempurna,tp semenjak pakai shopee,menurut saya bagus,top lah😁👍",5,2025-03-28 17:31:36
trimaksih shopee semenjak menu flas sale sdh tidak ada di layar depan sangat membatu saya untuk hemat dan tidak asal beli karna tergiur salenya.,3,2025-04-19 07:52:55
"Paket datang terlambat, pesanan lama pelayanan tidak memuaskan dan penanganan masalah sangat lama",1,2025-03-23 21:18:07
dengan adanya shopee mempermudah saya untuk belanja di saat saya mager .rebahan sambil blanja ..hehhee,5,2025-03-19 07:21:22
"belanja d shopee,,, emang top,,, baramg sesuai ekpestasi pengiriman lumayan cepat,, kurir y langganan",5,2025-03-28 20:33:15
udh ada 8 tahunan pake shopee dan emg sangat terpercaya smua reviewnya real. byk diskon dan gratis ongkirnya bneran guys. harga murce dibanding marketplace lain ahh secinta itu sama si orange 😍 thank's shopee 🙏🏻,5,2025-04-01 12:55:58
"terima kasih shopee, sudah mempermudah belanja, walaupun kadang ada yg tidak sesuai, tapi lebih banyak yg sesuai kok' :)",4,2025-03-24 06:56:52
"Lengkap & terpercaya, pilihan tepat untuk berbelanja berbagai macam kebutuhan..",5,2025-03-16 05:25:50
"bisa lebih mudah cari barang² kebutuhan , harga jg bisa cari² sesuai buget , , makasih shopee 🙏😀😀",5,2025-03-19 12:18:50
Ngasih saldo paylater tapi ga bisa di gunakan. Aplikasi ga guna. Saatnya menghapus dari hp,5,2025-04-02 03:53:56
belanja jadi mudah banyak pilihan pembayaran & tata letak menu mudah dipahami I ❤️ SHOPEE,5,2025-05-02 05:16:15
Mantap dan terpercaya barang sesuai keinginan dan kurir pengantar ramah dan sopan.cuma datang barang nya lama sekali.🙏🏻🙏🏻🙏🏻,5,2025-03-20 16:09:49
"semua pesanan dikirim sesuai dan diinfo saat mau dikirim spy lgs beres pembayaran nya, terima kasih shopee 🙏🏻",4,2025-03-21 13:15:25
"Senang belanja d shopee..🥰 ongkir murah, barang berkualitas.. discount ongkirnya mantap...oke pokoknya..❤️👌🏻",5,2025-03-11 06:57:42
"Terima kasih shopee,jdi aq ingin belanja cari apa aja semua ada di Shopee.barang nya cukup murah byk poin lagi.⭐⭐⭐⭐⭐👍",5,2025-03-29 06:19:58
"sesuai kebutuhan,terpercaya banyak gratis ongkir nya dan harga2 barang sangat terjangkau🥰🥰",5,2025-04-07 10:06:17
"Akhir-akhir ini pihak shopee mungkin tidak memberikan teguran kepada pemilik toko yang mengemas barang sangat lama,slow respon dan banyak lagi,shopee maaf bintangnya aku revisi",2,2025-04-10 05:46:16
sangat mudah dan murah belanja dishoppe kualutas bahannya bagus2 ongkirnya gak mahal pengiriman juga cepat saya sangat puas,4,2025-03-22 00:54:33
"Bintang 1 saja. Aplikasi semakin lemot,loading terus.. . LOW RESPONSIF... Lemootttt abis...",1,2025-04-07 12:56:25
"gatau ahhh, bete bgt sama SPX☺️ udah ga mood lebaran asli. pokonya bintang tetep 4 kalo pengiriman nya masih selama ini😭👊🏻👊🏻👊🏻",4,2025-03-30 15:57:16
"Kecewa banget sama aplikasi ini, pengirimannya sangat lambat, pesanan saya sudah 2 Minggu sampai sekarang belum sampai juga.",1,2025-03-13 05:39:40
"Saat buka app langsung ke video live, terus suara live tetap ada walaupun sudah keluar video live nya",1,2025-03-28 12:41:30
"simple siapapun bisa menggunakan, smoga makin banyak diskon belanja di shoopee dan shoopefood. 🤭",5,2025-03-21 11:59:47
"aplikasi paling parah baik,penjual,pengantar dan pihak dari shopee...gak lagi2 deh belanja di shopee",1,2025-04-06 12:04:14
"Semua barang yg aku cari ada samua dan pengiriman nya cepat, harga nya terjangkau dan murah",5,2025-03-16 14:33:07
belanja mudah.. tapi ada yg saya gax suka.. dengan penjual yang kurang peka.. tidak amanah..,5,2025-03-22 12:33:58
"seandainya voucher garansi keterlambatan dalam bentuk koin shopee,itu pasti akan lebih menyenangkan untuk pembeli seperti saya🤭🥰 dan koin shopee tidak ada masa berlakunya/exparied😍",5,2025-04-02 05:51:01
"apk belajan online satu ini sangat menarik, banyak hal² yang menyenangkan ini asli no fake fake saya sudah mengalaminya",5,2025-03-24 04:41:09
"saya suka sekali belanja di shopee karna barang yang di jual di dalamnya murah dan cukup berkualitas, sukses dan jaya selalu shopee 👍",5,2025-04-01 10:49:13
parah... pengiriman sekarang di monopoli shopee... kita pilih standar datangnya 2 mingguan... skip lah... next belanja di toko ijo atau buy2 aja dah...,1,2025-04-12 15:26:35
"Shopee aplikasi jual beli keren pokoe, Harapan saya Shopee, gk keseringan update, kasihan yg HP nya memori mepet kayak saya heee..",5,2025-05-05 10:21:30
Praktis dan cepat gk perlu antri di mall atau distro.milih sambil rebahan juga enak.mantap pokoknya,5,2025-03-11 05:49:34
